Rating,Reviews,Clean_Reviews,Word_Count
5," I am so glad technology has evolved so much. From walkie talkie to a smartphone. It's such a huge leap, right? And I'm thankful to all the genius behind the creation of this technology because it has definitely made my life easier. I can still live without a smartphone but life won't ever be the same again.And talking about smartphones, I got the Juning T5 smartphone. It is an unlocked android 5.1 lollipop phone with a 5.5 inch screen size. It has all the features of a regular smartphone camera/video, sound recorder, calendar, clock, music, email, fm radio, flashlight, etc. And for full specifications, here's the linkhttps://www.amazon.com/gp/aw/d/B01GYUDMFY/ref=ya_aw_od_pi?ie=UTF8&psc=1This is a very cool phone because of the screen resolution which is very clear. The touch screen response time is very fast too. The camera, video and sound work very well. And since this is already unlocked, you can just choose whatever carrier you want and buy a sim from them and use it on this phone and it will work without issues. Just make sure to buy the GSM/WCDMA SIM card.One of my favorite features of this phone is the smartwake feature. You just have to tap the screen and it will turn the screen on. I also like the fact that the screen size is big enough to see pictures and videos clearly or read texts without difficulty.There are many emerging new smartphones in the market nowadays but Juning smartphones are highly competitive in terms of size, features and especially price.So if you are looking for a trustworthy brand, look at Juning smartphones' direction sold by Qianhai Changying. They have plenty of models to choose from. And this particular model, the Juning T5 has a very good value for the money. It's yours for only $77.99.I got this product for free in exchanged for my honest review.",i am so glad technology has evolved so much from walkie talkie to a smartphone it s such a huge leap right and i m thankful to all the genius behind the creation of this technology because it has definitely made my life easier i can still live without a smartphone but life won t ever be the same again and talking about smartphones i got the juning t smartphone it is an unlocked android lollipop phone with a inch screen size it has all the features of a regular smartphone camera video sound recorder calendar clock music email fm radio flashlight etc and for full specifications here s the link is a very cool phone because of the screen resolution which is very clear the touch screen response time is very fast too the camera video and sound work very well and since this is already unlocked you can just choose whatever carrier you want and buy a sim from them and use it on this phone and it will work without issues just make sure to buy the gsm wcdma sim card one of my favorite features of this phone is the smartwake feature you just have to tap the screen and it will turn the screen on i also like the fact that the screen size is big enough to see pictures and videos clearly or read texts without difficulty there are many emerging new smartphones in the market nowadays but juning smartphones are highly competitive in terms of size features and especially price so if you are looking for a trustworthy brand look at juning smartphones direction sold by qianhai changying they have plenty of models to choose from and this particular model the juning t has a very good value for the money it s yours for only i got this product for free in exchanged for my honest review,315
5," I am so happy that I got this phone because it carries a lot of cool phone features that i really like. It has 5.5 inches display size which i think is a perfect phone size...It is a half inch bigger than my other phone but yet the weight is just the same and i find it quit good because i still can carry it where ever i go and with the bigger screen size i can totally see every thing clear...I like that it is unlocked and has dual sim card and a memory card slots you can use a regular sim size and a micro sim card i find it very nice because if you go to other country you can just bring this phone and use it right away you just need to get a GSM sim card if your here in the US GSM sim card includes t-mobile, AT&T, cricket, straight talk and sprint how cool is that...This phone's support network's 2G and 3G it does not support 4G which is alright with me...This phone has four available color to choose from there is black, gold, pink and white for you to have. It is up to you what color do you like to get. Plus this phone has a built in wifi, blue tooth, tethering and portable hot spots so no need for us to worry on how to connect to the internet if we are on the go..I was amazed with this phone it does exceeds my expectation especially when i tried using the camera it really amazes me how clear and how nice the pictures are plus the volume of this phone is very good I cannot ask for more I am very happy and so glad that i ordered and got this phone for myself...For under a hundred dollar price this phone is a very good bargain for you guys..So far so good, for now i do not have any complains about this product I will totally recommend this product to my friends and family because this phone is real nice...I received this product for free in exchange of my honest and unbiased review. I am not affiliated with this company and having this phone for free did not change or affect my thoughts about this product.",i am so happy that i got this phone because it carries a lot of cool phone features that i really like it has inches display size which i think is a perfect phone size it is a half inch bigger than my other phone but yet the weight is just the same and i find it quit good because i still can carry it where ever i go and with the bigger screen size i can totally see every thing clear i like that it is unlocked and has dual sim card and a memory card slots you can use a regular sim size and a micro sim card i find it very nice because if you go to other country you can just bring this phone and use it right away you just need to get a gsm sim card if your here in the us gsm sim card includes t mobile at t cricket straight talk and sprint how cool is that this phone s support network s g and g it does not support g which is alright with me this phone has four available color to choose from there is black gold pink and white for you to have it is up to you what color do you like to get plus this phone has a built in wifi blue tooth tethering and portable hot spots so no need for us to worry on how to connect to the internet if we are on the go i was amazed with this phone it does exceeds my expectation especially when i tried using the camera it really amazes me how clear and how nice the pictures are plus the volume of this phone is very good i cannot ask for more i am very happy and so glad that i ordered and got this phone for myself for under a hundred dollar price this phone is a very good bargain for you guys so far so good for now i do not have any complains about this product i will totally recommend this product to my friends and family because this phone is real nice i received this product for free in exchange of my honest and unbiased review i am not affiliated with this company and having this phone for free did not change or affect my thoughts about this product,396
4," This phone is pretty neat. For the price, it’s impressive – especially because it is unlocked and can be used with any carrier that has a large SIM card. This phone does not support 4G LTE internet, but does support 3G. This only means that the internet is a tad slower than some other phones that support 4G. It operates much like other android/google phones that I have come into contact with. It features a quad core processor, 1GB RAM, a 2.0 megapixel front camera and 5.0 megapixel back camera. It also includes dual flash, one on the front and one on the back which is pretty impressive. Wifi is enabled and it can be run off the wifi at home if there is no SIM card currently available. The back of the phone is very flexible but thin so be careful taking the back off – there is a small piece of tape over the battery connector to make sure the battery is charged before use. There are currently no cases available for the phone so be careful when handling it, overall, I’m very happy with the phone. It does everything that I need it to do and is an affordable alternative to shopping at the store (where its more expensive). It supports many apps, its a mobile hotspot, Youtube, Facebook, emails, messaging, Bluetooth, music, and more!Pros:• Affordability• Functionality (Wifi + Data)• Can be used on most carriers• Huge screen• Front and back flash• Quad core processor• Comes with a screen protector and clear case• Large font optionsCons:• Lack of cases and accessories for the phone• Camera quality could be improved• Support for 4G would be nice• Very slight sound distortion when using speakers all the way up for musicI would definitely repurchase this, it is perfect for my mother who uses her phone at work and to message on Facebook.I received this item for free in exchange for an honest, unbiased, and authentic review. I have thoroughly tested any product I review - I take pride in informing potential customers about the perks and flaws of products. I have no affiliation with the seller and am not obligated to leave a positive review.",this phone is pretty neat for the price its impressive especially because it is unlocked and can be used with any carrier that has a large sim card this phone does not support g lte internet but does support g this only means that the internet is a tad slower than some other phones that support g it operates much like other android google phones that i have come into contact with it features a quad core processor gb ram a megapixel front camera and megapixel back camera it also includes dual flash one on the front and one on the back which is pretty impressive wifi is enabled and it can be run off the wifi at home if there is no sim card currently available the back of the phone is very flexible but thin so be careful taking the back off there is a small piece of tape over the battery connector to make sure the battery is charged before use there are currently no cases available for the phone so be careful when handling it overall im very happy with the phone it does everything that i need it to do and is an affordable alternative to shopping at the store where its more expensive it supports many apps its a mobile hotspot youtube facebook emails messaging bluetooth music and more pros affordability functionality wifi data can be used on most carriers huge screen front and back flash quad core processor comes with a screen protector and clear case large font optionscons lack of cases and accessories for the phone camera quality could be improved support for g would be nice very slight sound distortion when using speakers all the way up for musici would definitely repurchase this it is perfect for my mother who uses her phone at work and to message on facebook i received this item for free in exchange for an honest unbiased and authentic review i have thoroughly tested any product i review i take pride in informing potential customers about the perks and flaws of products i have no affiliation with the seller and am not obligated to leave a positive review,362
5," 5.5"" Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Cellphone Blue arrived in good condition and good packaging.I am so excited to finally receive this cell phone, it will be a gift for my nephew back home. Once I received it, I immediately began to charge it and was able to start the phone successfully. The operating system works perfectly and all the necessary updates make for fast and smooth operation. The camera is very powerful and produces excellent pictures. The built in microphone is very good and records audio very clearly. The video record and playback function is seamless and smooth. I also like the size of the phone and it has a good solid feel and weight. This cell phone came with a screen protector already installed and additional screen protectors in the package. This cell phone is very easy to use. I especially like having a dual sim option so that I can have a my work phone number be separate from personal number. This phone is very affordable and looks great!I love this cell phone and would absolutely recommend it to anyone.I received this cell phone at a reduced or discounted price in exchange for my honest and unbiased review.",phone unlocked dual sim quad core juning android cellphone blue arrived in good condition and good packaging i am so excited to finally receive this cell phone it will be a gift for my nephew back home once i received it i immediately began to charge it and was able to start the phone successfully the operating system works perfectly and all the necessary updates make for fast and smooth operation the camera is very powerful and produces excellent pictures the built in microphone is very good and records audio very clearly the video record and playback function is seamless and smooth i also like the size of the phone and it has a good solid feel and weight this cell phone came with a screen protector already installed and additional screen protectors in the package this cell phone is very easy to use i especially like having a dual sim option so that i can have a my work phone number be separate from personal number this phone is very affordable and looks great i love this cell phone and would absolutely recommend it to anyone i received this cell phone at a reduced or discounted price in exchange for my honest and unbiased review,206
5," Phone looks very nice, with a note equivilent hd screen. The OS is android 5.1, I am unsure if android 6.x is supported. Device has a light duty, slightly flimsy case, you will need to be careful taking it on and off as you could crack it while doing so. It also comes with a screen protector pre-applied so all you have to do is take the plastic bit off of the front and the screen protector is good to go. All of the software on the phone works fine, it has wifi, bluetooth, and sim signal. It has spots for 2 sim cards and 1 sd card, which will be great as an international phone if you plan on going out of the country. cameras both work fine, not super high MP but nothing to be worried about if a phone is your main camera. The phone is fast and I haven't had any trouble running basic apps over wifi like web browsers of facebook app. Basic games seem to work fine as well and run without a hitch. No downside that I can see outside of not being 4g/lte capable. Great phone for the price. Would love to get another one from same seller for my mother.I have received the item at a discounted price in exchange of my honest and unbiased review.",phone looks very nice with a note equivilent hd screen the os is android i am unsure if android x is supported device has a light duty slightly flimsy case you will need to be careful taking it on and off as you could crack it while doing so it also comes with a screen protector pre applied so all you have to do is take the plastic bit off of the front and the screen protector is good to go all of the software on the phone works fine it has wifi bluetooth and sim signal it has spots for sim cards and sd card which will be great as an international phone if you plan on going out of the country cameras both work fine not super high mp but nothing to be worried about if a phone is your main camera the phone is fast and i haven t had any trouble running basic apps over wifi like web browsers of facebook app basic games seem to work fine as well and run without a hitch no downside that i can see outside of not being g lte capable great phone for the price would love to get another one from same seller for my mother i have received the item at a discounted price in exchange of my honest and unbiased review,226
5,"I purchased this phone as a gift and we were very pleased with the packaging and the purchase. It was so easy to set up with a prepaid SIM card and ready to go. The battery lasts almost the entire day, it's beautiful and clear, and even came with a case, screen protector and headphibes. You can't beat that for a brand new Android, for the price. A lot of people confuse it for a high end phone at first glance. Not bad at all.",i purchased this phone as a gift and we were very pleased with the packaging and the purchase it was so easy to set up with a prepaid sim card and ready to go the battery lasts almost the entire day it s beautiful and clear and even came with a case screen protector and headphibes you can t beat that for a brand new android for the price a lot of people confuse it for a high end phone at first glance not bad at all,87
1,"worked well for a little while, however phone is unable to send or receive picture messages from the very beginning. what's weirder though is that the phone recieves adds at random, the camera app has adds, sometimes just random adds on the home screen and now that the phone is a week outside the return window it no longer charges at all. an absolute piece of garbage, don't waste your money",worked well for a little while however phone is unable to send or receive picture messages from the very beginning what s weirder though is that the phone recieves adds at random the camera app has adds sometimes just random adds on the home screen and now that the phone is a week outside the return window it no longer charges at all an absolute piece of garbage don t waste your money,73
1,I wrote more positive review for this phone but after having it bit longer. And have buy a second for my daughter both will be getting returned on Monday. The battery randomly drain even if on charger. And no apps running also can't buy replacement battery. Am a regular customer of Amazon generally have very little complaint on products when I but. DON'T waste your money.,i wrote more positive review for this phone but after having it bit longer and have buy a second for my daughter both will be getting returned on monday the battery randomly drain even if on charger and no apps running also can t buy replacement battery am a regular customer of amazon generally have very little complaint on products when i but don t waste your money,68
1,"Not happy with this phone. Not able to get but 1 gh on this phone. I have been with T-Mobile for 5 years and been very satisfied with their service. Because this phone is foreign, neither TMobile or ATT were able to get a faster internet. It is very slow and very often says it cant open the page and says retry. Also, the screen of the phone began cracking within a week of having it. This phone is only good for making phone calls and texting.",not happy with this phone not able to get but gh on this phone i have been with t mobile for years and been very satisfied with their service because this phone is foreign neither tmobile or att were able to get a faster internet it is very slow and very often says it cant open the page and says retry also the screen of the phone began cracking within a week of having it this phone is only good for making phone calls and texting,86
1,Junk,junk,1
2,Positive: Large screen is good for senior people. Cheap. Maybe ok for those people who don't use phone quite oftenNegative: doesn't cover WCDMA band in US. Only supports GSM network in US though it says WCDMA. Runs quite slow so that I have to slow down entering characters...,positive large screen is good for senior people cheap maybe ok for those people who don t use phone quite oftennegative doesn t cover wcdma band in us only supports gsm network in us though it says wcdma runs quite slow so that i have to slow down entering characters,50
2,"I ordered two of these based on the reviews..however I am very disappointed as they don't work as advertised, especially the camera and video functionality. I do not recommend and will be returning them.",i ordered two of these based on the reviews however i am very disappointed as they don t work as advertised especially the camera and video functionality i do not recommend and will be returning them,36
5," This phone is a very pretty looking phone. It offers a slim profile however still great battery length. The quality is great. I was really satisfied with both the video and sound the phone offers. I have to say the color of the phone is one of my favorite features. It's not a tacky gold color. It don't appear cheap. It's actually more of a flat yet metallic look. The phone is very comfortable to hold and definitely isn't heavy. The battery, sim card slot, and SD slot are very easy to access and use. For me, this is very beneficial as I have to swap batteries often since I have to be on mobile web many hours a day. I often have to store photos and files on the SD cards for work. I also flip my sim cards between phones for work as well. This phone made things more convenient for me. The next favorite feature is the hot spot and tethering. I tether often with work and home life. I live in a town where the internet is very slow, and when I turn my tethering on, I can accomplish all my tasks faster than if I had just used my home wifi. The phone comes preloaded with both apps and quick load tabs. If your a busy person on the run like I am, these features are lifesavers. I often have to swap back and forth between four apps, and use many internet pages all day long. The fast tabs stop you from typing in URLs incorrectly. This phone helps me in both my personal and work life. The phone holds signal better than the prepaid phone I use. The battery life seems to last longer as well. I really enjoy this phone. I've enclosed a video to see the features of the phone. I would recommend this phone. I received this phone for free or at a reduced rate in exchange for my honest opinion.",this phone is a very pretty looking phone it offers a slim profile however still great battery length the quality is great i was really satisfied with both the video and sound the phone offers i have to say the color of the phone is one of my favorite features it s not a tacky gold color it don t appear cheap it s actually more of a flat yet metallic look the phone is very comfortable to hold and definitely isn t heavy the battery sim card slot and sd slot are very easy to access and use for me this is very beneficial as i have to swap batteries often since i have to be on mobile web many hours a day i often have to store photos and files on the sd cards for work i also flip my sim cards between phones for work as well this phone made things more convenient for me the next favorite feature is the hot spot and tethering i tether often with work and home life i live in a town where the internet is very slow and when i turn my tethering on i can accomplish all my tasks faster than if i had just used my home wifi the phone comes preloaded with both apps and quick load tabs if your a busy person on the run like i am these features are lifesavers i often have to swap back and forth between four apps and use many internet pages all day long the fast tabs stop you from typing in urls incorrectly this phone helps me in both my personal and work life the phone holds signal better than the prepaid phone i use the battery life seems to last longer as well i really enjoy this phone i ve enclosed a video to see the features of the phone i would recommend this phone i received this phone for free or at a reduced rate in exchange for my honest opinion,335
5,"Let me begin by saying that this is a wonderful cellphone. I was just impressed with all the quality, features and capabilities that it has. It's very comparable to leading Smartphones and IOS in the market today but at a reasonable price. When i opened the box, it contained all the accessories i need for the cellphone, you name it USB charger, manual, battery pack, headphones and also has extra case and screen protector that normally won't be included when you buy other cellphones. I love that it has dual camera, 2MP on the front and 5MP on back. This smartphone has all the features you would want like camera, messaging, bluetooth capability, WIFI, clock, calculator, wallpapers, calendar, email, GPS, FM, 3G and most of all can download tons of apps in the Play Store. I got the white color and just loves it, very light and thin, it downloads apps quickly, has very responsive touchscreen as well. I received this Smartphone at discount for an honest and unbiased review. All my reviews are completely my own and are based on my overall personal experience using the product. I leave reviews to help other customers make good buying decisions. I definitely would recommend this cellphone. What an excellent buy for what you get all in the package, plus it's unlocked so you can use it with any GSM providers. Not to mention it also has dual sim card slot and with great coverage. I'm very pleased with my new cellphone. It's definitely an Awesome buy!!!",let me begin by saying that this is a wonderful cellphone i was just impressed with all the quality features and capabilities that it has it s very comparable to leading smartphones and ios in the market today but at a reasonable price when i opened the box it contained all the accessories i need for the cellphone you name it usb charger manual battery pack headphones and also has extra case and screen protector that normally won t be included when you buy other cellphones i love that it has dual camera mp on the front and mp on back this smartphone has all the features you would want like camera messaging bluetooth capability wifi clock calculator wallpapers calendar email gps fm g and most of all can download tons of apps in the play store i got the white color and just loves it very light and thin it downloads apps quickly has very responsive touchscreen as well i received this smartphone at discount for an honest and unbiased review all my reviews are completely my own and are based on my overall personal experience using the product i leave reviews to help other customers make good buying decisions i definitely would recommend this cellphone what an excellent buy for what you get all in the package plus it s unlocked so you can use it with any gsm providers not to mention it also has dual sim card slot and with great coverage i m very pleased with my new cellphone it s definitely an awesome buy,260
5,"When I received this phone, I was very Impressed and the color are very cool we never had a color blue phone.Before I give the review I used it and I did try how good it is . For my own experience this phone it has a very bright and clear display and I really like thin frame ,light weight easy to hold very good quality super love love it..*** Lets talk about making a call ***This phone Has a very clear high quality sound when making and receiving calls I love to use it. Has a good signal reception works great to my T-Mobile prepaid simcard. I don't have any problem if I want to connect to the internet or free public Wifi very easy to access.I downloaded some Apps Amazon shopping , Messenger, Pandora and Farm heroes super saga etc. very fast Using this phone .***Camera Dual Camera and Dual Flash 2.0MP FRONT and 5.0MP Back *** clear and makes a good quality picture perfect for selfie.*** Dual simcard one slot for a regular simcard the one slot for the mini simcard and micro sd card on the bottom slot*** Bluetooth *** easy to pairing*** 5.5"" screen perfect for watching movie video and playing games *****I Purchased this product at a discounted price to exchange my honest review overall the phone has a great features I can highly recommend. I'm very satisfied with this juning 5.5 unlocked smartphone if I have any problem I will review it again. 5.5"" Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Cellphone BluePackage came with : Phone name brand :Juning 5.5 ( MODEL :Z8 )1X CHARGER1X MANUAL1X USB1X CASE1X HEADSET1X SCREEN PROTECTOR",when i received this phone i was very impressed and the color are very cool we never had a color blue phone before i give the review i used it and i did try how good it is for my own experience this phone it has a very bright and clear display and i really like thin frame light weight easy to hold very good quality super love love it lets talk about making a call this phone has a very clear high quality sound when making and receiving calls i love to use it has a good signal reception works great to my t mobile prepaid simcard i don t have any problem if i want to connect to the internet or free public wifi very easy to access i downloaded some apps amazon shopping messenger pandora and farm heroes super saga etc very fast using this phone camera dual camera and dual flash mp front and mp back clear and makes a good quality picture perfect for selfie dual simcard one slot for a regular simcard the one slot for the mini simcard and micro sd card on the bottom slot bluetooth easy to pairing screen perfect for watching movie video and playing games i purchased this product at a discounted price to exchange my honest review overall the phone has a great features i can highly recommend i m very satisfied with this juning unlocked smartphone if i have any problem i will review it again phone unlocked dual sim quad core juning android cellphone bluepackage came with phone name brand juning model z x charger x manual x usb x case x headset x screen protector,280
1,Didnt offer clear and concise instructions on how to put in a sim card. I got bad eyesight so i put in a microsim in the sim slot. Tried to remove it with tweezers now the phone wont power on,didnt offer clear and concise instructions on how to put in a sim card i got bad eyesight so i put in a microsim in the sim slot tried to remove it with tweezers now the phone wont power on,40
4,"This phone is very good for daily use like calling, texting, social media or net surfing. It's fast and the big 5.5"" inch screen is making things on the screen bigger and easy to read. I've been using this mainly for watching Youtube. My son loves using this as the screen is way bigger as compared to my iPhone 5C.This also came with a screen protector and a clear case that's a little gray in color. It is a dual sim card phone and you can also put an SD card inside the phone if you want to expand the memory.The only downside of this phone is the lack of internal space memory. I can't freely download anything I want into this phone because there's not enough space and right now I don't have a spare SD card to use for this phone. I really wish that for a nice phone like this, they should just make this an 8GB memory space rather than 4GB.Over all, this phone works as expected. For the price it's fair and a good size Android phone to have especially if you like YouTube or watch videos online.",this phone is very good for daily use like calling texting social media or net surfing it s fast and the big inch screen is making things on the screen bigger and easy to read i ve been using this mainly for watching youtube my son loves using this as the screen is way bigger as compared to my iphone c this also came with a screen protector and a clear case that s a little gray in color it is a dual sim card phone and you can also put an sd card inside the phone if you want to expand the memory the only downside of this phone is the lack of internal space memory i can t freely download anything i want into this phone because there s not enough space and right now i don t have a spare sd card to use for this phone i really wish that for a nice phone like this they should just make this an gb memory space rather than gb over all this phone works as expected for the price it s fair and a good size android phone to have especially if you like youtube or watch videos online,202
1,This is a updated review I'm so disappointed I gave this phone to friend in Jamaica I bought it in July and send it to Jamaica in august and the phone isn't working now.. the screen freeze up and no matter what is done it won't come back on.. it's not even 6 months.. how can I contact the vender??,this is a updated review i m so disappointed i gave this phone to friend in jamaica i bought it in july and send it to jamaica in august and the phone isn t working now the screen freeze up and no matter what is done it won t come back on it s not even months how can i contact the vender,63
3,"The screen gets stuck, and goes black sometimes. It is also slow!",the screen gets stuck and goes black sometimes it is also slow,12
5," I must say, I'm so impressed with this unlocked cell phone by Juning ! I've never had an unlocked cell phone before and I really needed a new phone. My old one was several years old and not working very well.I was very happy when I opened this phone and saw how big and clear the display is. This unlocked cell phone by Juning comes with the cell phone, battery, phone case, charger, USB cable and an earphone. It also has a thin screen protector on it.The phone itself is slim, lightweight and built well. It is 5.5 "" and has both front and back cameras. It is 3G which is fine as we mostly use wifi anyway. The camera is one of my favorite things about this phone. It takes awesome, clear, bright pictures!This cell phone stays charged for a long time even with lots of use. I love that it doesn't have a ton of pre-installed, useless apps on it that you can't uninstall. It also charges from the top instead of the bottom like most phones do which is great of you like to use your phone while it charges.This is a great phone for the price and I would definitely recommend it to my family and friends.I received this unlocked cell phone by Juning for free in exchange for my honest and unbiased opinion. This in no way affects how I feel about the product or my review of it.",i must say i m so impressed with this unlocked cell phone by juning i ve never had an unlocked cell phone before and i really needed a new phone my old one was several years old and not working very well i was very happy when i opened this phone and saw how big and clear the display is this unlocked cell phone by juning comes with the cell phone battery phone case charger usb cable and an earphone it also has a thin screen protector on it the phone itself is slim lightweight and built well it is and has both front and back cameras it is g which is fine as we mostly use wifi anyway the camera is one of my favorite things about this phone it takes awesome clear bright pictures this cell phone stays charged for a long time even with lots of use i love that it doesn t have a ton of pre installed useless apps on it that you can t uninstall it also charges from the top instead of the bottom like most phones do which is great of you like to use your phone while it charges this is a great phone for the price and i would definitely recommend it to my family and friends i received this unlocked cell phone by juning for free in exchange for my honest and unbiased opinion this in no way affects how i feel about the product or my review of it,251
5," I am sooo glad that I finally have a new phone! I always have a problem of my old phone because the screen stops working and i had my old phone I think more than 2 years now so ofcourse it already expected that I need a new one. And finally, when I got this Juning 5.5"" unlocked cell phones I never hesitate of purchasing this and would love to try this since this is my first time to have a unlocked phone. And when it arrived I was really impressed of how this phone looks so nice. The screen is so big and it is very slim and lightweight. It already has a screen protector and a phone casing. So I am not worried about how to find a phone casing because it is already included plus with a portable headset and a charger. So this is already has complete set. So I used my Verizon phone carrier and see if it does really works and I was totally impressed that it works. I got 3g of my phone which I can use it for wifi only. So far I like it. It works okay. As you can see in my video that I was provided you can see how does it works.And to my over all rating for this one so far this is nice for a reasonable price.I am so glad that I was given an opportunity to review this product for free in exchanged of my honest opinions.",i am sooo glad that i finally have a new phone i always have a problem of my old phone because the screen stops working and i had my old phone i think more than years now so ofcourse it already expected that i need a new one and finally when i got this juning unlocked cell phones i never hesitate of purchasing this and would love to try this since this is my first time to have a unlocked phone and when it arrived i was really impressed of how this phone looks so nice the screen is so big and it is very slim and lightweight it already has a screen protector and a phone casing so i am not worried about how to find a phone casing because it is already included plus with a portable headset and a charger so this is already has complete set so i used my verizon phone carrier and see if it does really works and i was totally impressed that it works i got g of my phone which i can use it for wifi only so far i like it it works okay as you can see in my video that i was provided you can see how does it works and to my over all rating for this one so far this is nice for a reasonable price i am so glad that i was given an opportunity to review this product for free in exchanged of my honest opinions,252
5," When I got this phone I was so excited. Its very easy to use smartphone at a good ,affordable price. Perform as describe so compared to more expensive BRAND name phones that do the same thing .This phone is the best for the price you cant beat it.This phone is good for travelers because work with all GSM sim card around the world. I travel to my home country quit often and to have an extra phone where I can just drop a sim card is a must. This phone has a nice 5.5 inch screen which is I love and its pretty slim and lightweight. It has a pretty bright high resolution screen and the touch screen is very responsive. Honestly I think this JUNNING X6 has better feature than my S5 the screen are bigger the camera is great its clear like me I love selfie it has a beauty built in, which you can edit your picture right away put makeup on ,blush, eye shadow, eye liner eye lash, lip color ,face foundation .For selfie lover like me this is the phone. Some of the apps like Facebook,playstore,weChat and WhatsApp are already downloaded on the phone.Its really cool and advance smartphone you could ever find it work same thing as the galaxy phone but 1/4 of a price.DISCLEAMER:I receive this product at discounted price or for free in exchange for my honest and unbiased review. My review is base on my honest opinion and has nothing to do with the price I paid for the product.",when i got this phone i was so excited its very easy to use smartphone at a good affordable price perform as describe so compared to more expensive brand name phones that do the same thing this phone is the best for the price you cant beat it this phone is good for travelers because work with all gsm sim card around the world i travel to my home country quit often and to have an extra phone where i can just drop a sim card is a must this phone has a nice inch screen which is i love and its pretty slim and lightweight it has a pretty bright high resolution screen and the touch screen is very responsive honestly i think this junning x has better feature than my s the screen are bigger the camera is great its clear like me i love selfie it has a beauty built in which you can edit your picture right away put makeup on blush eye shadow eye liner eye lash lip color face foundation for selfie lover like me this is the phone some of the apps like facebook playstore wechat and whatsapp are already downloaded on the phone its really cool and advance smartphone you could ever find it work same thing as the galaxy phone but of a price discleamer i receive this product at discounted price or for free in exchange for my honest and unbiased review my review is base on my honest opinion and has nothing to do with the price i paid for the product,263
5,"First thing you need to do on this phone is that set up a Google account to run your play store. It already have pre-installed Facebook, whatsapp, and gmail but you can install also other app that you love. The storage can hold up to 8GB enough space for you to save pictures, videos and games etc.Unfortunately this cellphone is only 3G but you can still use internet, on your phone by your SIM card or wifi works as good as 4G phones. I use sprint SIM card because it is the only phone company works at my area since l live out of town. But you can also use this phone with any other prepaid sim card.All in all this is a decent phone and it works good, affordable and user friendly. Though you can't compare this phone to a high end phone because you can still spot a difference. For the price this is a decent phone. I will recommend this phone.Disclaimer:This phone is provided for free to test and to review. My review is mine alone and it all honest and unbiased. It doesn't affect my review by receiving the product for free. Me myself I also rely on reviews before purchasing products, and I believe honest review is vital to other and to myself as well. I hope this helps. Thank you.",first thing you need to do on this phone is that set up a google account to run your play store it already have pre installed facebook whatsapp and gmail but you can install also other app that you love the storage can hold up to gb enough space for you to save pictures videos and games etc unfortunately this cellphone is only g but you can still use internet on your phone by your sim card or wifi works as good as g phones i use sprint sim card because it is the only phone company works at my area since l live out of town but you can also use this phone with any other prepaid sim card all in all this is a decent phone and it works good affordable and user friendly though you can t compare this phone to a high end phone because you can still spot a difference for the price this is a decent phone i will recommend this phone disclaimer this phone is provided for free to test and to review my review is mine alone and it all honest and unbiased it doesn t affect my review by receiving the product for free me myself i also rely on reviews before purchasing products and i believe honest review is vital to other and to myself as well i hope this helps thank you,233
